Time [ms],Altitude [m],Latitude [°],Longitude [°],Pressure[hPa],Temp[°C],gX[°],gY[°],gZ[°],acX[ms^2],acY[ms^2],acZ[ms^2],State[x]
52077.0,298.7,49.242333,16.556333,97788.45,34.23,-26.67,16.54,-20.69,-0.53,0.81,0.57,6
52092.0,298.67,49.242333,16.556333,97788.4,34.23,-62.44,-64.27,-38.7,-0.0,0.72,0.07,6
52107.0,298.72,49.242333,16.556333,97788.73,34.23,-64.09,80.02,-44.56,-0.48,0.36,0.67,6
52122.0,298.72,49.242333,16.556333,97788.15,34.23,-18.8,107.67,-23.01,-0.94,0.65,0.75,6
52137.0,298.74,49.242333,16.556333,97788.1,34.23,-24.78,2.5,-5.8,-0.61,0.88,0.52,6
52153.0,298.71,49.242333,16.556333,97787.91,34.23,-6.1,46.88,13.24,-0.3,0.76,0.7,6
52169.0,298.65,49.242333,16.556333,97788.3,34.23,-6.16,15.69,0.12,-0.5,0.66,0.47,6
52184.0,298.67,49.242333,16.556333,97788.9,34.23,-3.23,15.99,-4.03,-0.51,0.75,0.48,6
52200.0,298.72,49.242333,16.556333,97788.75,34.23,-7.26,16.72,0.0,-0.52,0.61,0.54,6
52216.0,298.66,49.242333,16.556333,97788.15,34.23,-4.52,5.31,1.34,-0.56,0.72,0.48,6
52232.0,298.67,49.242333,16.556333,97788.85,34.23,-3.78,8.85,-0.43,-0.53,0.7,0.51,6
52248.0,298.64,49.242333,16.556333,97788.76,34.23,-4.03,8.42,0.85,-0.54,0.68,0.48,6
52263.0,298.7,49.242333,16.556333,97789.09,34.23,-4.15,3.66,-0.06,-0.54,0.68,0.48,6
52278.0,298.64,49.242333,16.556333,97788.37,34.23,-3.97,4.7,0.06,-0.55,0.67,0.48,6
52293.0,298.58,49.242333,16.556333,97789.05,34.23,-4.09,5.62,0.18,-0.54,0.69,0.48,6
52309.0,298.58,49.242333,16.556333,97789.8,34.23,-4.03,3.85,0.06,-0.55,0.68,0.48,6
52325.0,298.68,49.242333,16.556333,97789.77,34.23,-3.97,3.85,0.0,-0.55,0.68,0.48,6
52341.0,298.63,49.242333,16.556333,97788.55,34.23,-4.03,4.09,0.0,-0.55,0.68,0.48,6
52357.0,298.65,49.242333,16.556333,97789.19,34.23,-4.03,4.15,0.0,-0.55,0.68,0.48,6
52373.0,298.68,49.242333,16.556333,97788.95,34.23,-4.03,3.72,0.0,-0.55,0.68,0.48,6
52388.0,298.73,49.242333,16.556333,97788.54,34.23,-4.03,3.66,-0.12,-0.55,0.68,0.48,6
52403.0,298.71,49.242333,16.556333,97788.07,34.23,-3.97,3.72,-0.12,-0.55,0.68,0.47,6
52419.0,298.66,49.242333,16.556333,97788.23,34.23,-4.03,3.48,-0.12,-0.55,0.68,0.47,6
52435.0,298.61,49.242333,16.556333,97788.83,34.23,-4.09,3.66,-0.12,-0.55,0.68,0.48,6
52451.0,298.66,49.242333,16.556333,97789.43,34.23,-4.09,3.6,-0.06,-0.55,0.68,0.47,6
52467.0,298.59,49.242333,16.556333,97788.87,34.23,-4.15,3.85,0.0,-0.55,0.68,0.48,6
52483.0,298.61,49.242333,16.556333,97789.61,34.23,-4.09,4.7,0.06,-0.55,0.68,0.48,6
52499.0,298.77,49.242333,16.556333,97789.36,34.23,-4.03,3.6,-0.12,-0.55,0.68,0.47,6
52515.0,298.71,49.242333,16.556333,97787.58,34.23,-4.15,3.6,-0.12,-0.55,0.68,0.48,6
52531.0,298.64,49.242333,16.556333,97788.3,34.23,-4.15,3.54,-0.12,-0.55,0.68,0.47,6
52547.0,298.7,49.242333,16.556333,97789.0,34.23,-4.09,3.3,-0.06,-0.55,0.68,0.47,6
52562.0,298.67,49.242333,16.556333,97788.38,34.23,-4.09,3.36,-0.06,-0.55,0.68,0.47,6
52578.0,298.66,49.242333,8.583333,97788.74,34.23,-4.09,3.3,-0.06,-0.55,0.68,0.47,6
52594.0,298.59,49.242333,8.583333,97788.8,34.23,-4.09,3.11,-0.06,-0.55,0.68,0.47,6
52610.0,298.52,49.242333,8.583333,97789.66,34.23,-4.03,3.17,-0.18,-0.55,0.68,0.47,6
52626.0,298.49,49.242333,8.583333,97790.52,34.23,-4.09,3.17,-0.12,-0.55,0.68,0.47,6
52642.0,298.5,49.242333,8.583333,97790.8,34.23,-4.09,3.17,-0.18,-0.55,0.68,0.47,6
52658.0,298.52,49.242333,8.583333,97790.75,34.23,-4.09,3.17,-0.06,-0.55,0.68,0.47,6
52674.0,298.59,49.242333,8.583333,97790.43,34.23,-4.09,3.23,-0.18,-0.55,0.68,0.47,6
52690.0,298.74,49.242333,8.583333,97789.59,34.23,-4.03,3.17,-0.06,-0.55,0.68,0.47,6
52706.0,298.75,49.242333,8.583333,97787.95,34.23,-4.15,3.17,0.0,-0.55,0.68,0.47,6
52722.0,298.65,49.242333,8.583333,97787.76,34.23,-4.09,3.23,-0.12,-0.55,0.68,0.47,6
52738.0,298.71,49.242333,8.583333,97788.94,34.23,-4.09,3.11,-0.12,-0.55,0.68,0.47,6
52753.0,298.74,49.242333,8.583333,97788.27,34.23,-4.15,3.17,-0.18,-0.55,0.68,0.47,6
52768.0,298.75,49.242333,8.583333,97787.91,34.23,-4.03,3.23,-0.18,-0.55,0.69,0.47,6
52784.0,298.7,49.242333,8.583333,97787.79,34.23,-4.15,3.36,-0.06,-0.55,0.68,0.48,6
52800.0,298.62,49.242333,8.583333,97788.34,34.23,-4.03,3.23,-0.18,-0.55,0.68,0.47,6
52816.0,298.67,49.242333,8.583333,97789.28,34.23,-4.09,3.05,-0.18,-0.55,0.68,0.47,6
52832.0,298.57,49.242333,8.583333,97788.72,34.23,-4.15,3.17,-0.06,-0.55,0.68,0.47,6
52847.0,298.59,49.242333,8.583333,97789.85,34.23,-3.97,3.17,-0.06,-0.55,0.68,0.47,6
52863.0,298.66,49.242333,8.583333,97789.66,34.23,-4.15,3.17,-0.06,-0.55,0.68,0.47,6
52879.0,298.56,49.242333,8.583333,97788.78,34.23,-3.97,3.17,-0.12,-0.55,0.68,0.47,6
52895.0,298.63,49.242333,8.583333,97790.02,34.23,-4.15,3.11,-0.12,-0.55,0.68,0.47,6
52910.0,298.54,49.242333,8.583333,97789.12,34.23,-4.09,3.17,-0.12,-0.55,0.68,0.47,6
52926.0,298.56,49.242333,8.583333,97790.24,34.23,-4.09,3.17,-0.12,-0.55,0.68,0.47,6
52942.0,298.61,49.242333,8.583333,97790.02,34.23,-4.15,3.23,-0.12,-0.55,0.68,0.47,6
52957.0,298.5,49.242333,8.583333,97789.44,34.23,-4.09,3.11,-0.18,-0.55,0.68,0.47,6
52972.0,298.53,49.242333,8.583333,97790.73,34.23,-4.15,3.17,-0.06,-0.55,0.68,0.47,6
52988.0,298.54,49.242333,8.583333,97790.36,34.23,-4.03,3.23,-0.06,-0.55,0.68,0.47,6
53004.0,298.53,49.242333,8.583333,97790.23,34.23,-4.15,3.17,-0.18,-0.55,0.68,0.47,6
53020.0,298.52,49.242333,8.583333,97790.32,34.23,-4.15,2.93,-0.18,-0.55,0.68,0.47,6
53036.0,298.47,49.242333,8.583333,97790.45,34.23,-4.09,3.17,-0.06,-0.55,0.68,0.48,6
53052.0,298.48,49.242333,0.0,97791.09,34.24,-4.09,3.36,-0.06,-0.55,0.68,0.47,6
53068.0,298.54,49.242333,0.0,97790.95,34.24,-4.09,3.23,-0.06,-0.55,0.68,0.47,6
53083.0,298.52,49.242333,0.0,97790.18,34.23,-4.15,3.17,-0.12,-0.55,0.68,0.47,6
53099.0,298.53,49.242333,0.0,97790.46,34.24,-3.97,3.11,-0.12,-0.55,0.68,0.47,6
53115.0,298.47,49.242333,0.0,97790.33,34.24,-3.97,3.05,-0.12,-0.55,0.68,0.47,6
53130.0,298.43,49.242333,0.0,97791.06,34.23,-4.03,3.17,-0.12,-0.55,0.68,0.47,6
53146.0,298.43,49.242333,0.0,97791.45,34.23,-4.09,3.11,-0.18,-0.55,0.68,0.48,6
53162.0,298.42,49.242333,0.0,97791.52,34.23,-4.09,3.23,-0.18,-0.55,0.68,0.47,6
53178.0,298.42,49.242333,0.0,97791.58,34.23,-4.03,3.23,-0.12,-0.55,0.68,0.47,6
53193.0,298.53,49.242333,0.0,97791.65,34.23,-4.09,3.17,-0.12,-0.55,0.68,0.47,6
53208.0,298.53,49.242333,0.0,97790.34,34.23,-4.15,3.11,-0.12,-0.55,0.68,0.47,6
53224.0,298.54,49.242333,0.0,97790.4,34.23,-4.09,3.11,-0.18,-0.55,0.68,0.47,6
53240.0,298.55,49.242333,0.0,97790.26,34.23,-3.97,3.05,-0.06,-0.55,0.68,0.47,6
53256.0,298.49,49.242333,0.0,97790.12,34.23,-4.03,3.11,-0.18,-0.55,0.68,0.47,6
53271.0,298.43,49.242333,0.0,97790.84,34.24,-4.09,3.23,-0.12,-0.55,0.68,0.47,6
53287.0,298.42,49.242333,0.0,97791.51,34.24,-4.09,3.11,-0.12,-0.55,0.68,0.47,6
53303.0,298.4,49.242333,0.0,97791.59,34.24,-4.03,3.3,-0.12,-0.55,0.68,0.47,6
53319.0,298.42,49.242333,0.0,97791.91,34.24,-4.09,3.11,-0.06,-0.55,0.68,0.47,6
53335.0,298.54,49.242333,0.0,97791.63,34.24,-4.09,3.17,-0.18,-0.55,0.68,0.48,6
53350.0,298.54,49.242333,16.556333,97790.2,34.23,-3.97,3.17,-0.18,-0.55,0.68,0.47,6
53366.0,298.53,49.242333,16.556333,97790.2,34.24,-4.15,3.3,-0.18,-0.55,0.68,0.47,6
53382.0,298.55,49.242333,16.556333,97790.3,34.24,-4.15,3.17,-0.18,-0.55,0.68,0.47,6
53398.0,298.59,49.242333,16.556333,97790.06,34.24,-4.03,3.23,-0.06,-0.55,0.68,0.47,6
53414.0,298.59,49.242333,16.556333,97789.66,34.24,-4.15,3.17,-0.06,-0.55,0.68,0.47,6
53430.0,298.59,49.242333,16.556333,97789.66,34.24,-4.09,3.17,-0.06,-0.55,0.68,0.47,6
53445.0,298.55,49.242333,16.556333,97789.67,34.24,-4.09,3.11,-0.12,-0.55,0.68,0.47,6
53461.0,298.63,49.242333,16.556333,97790.09,34.24,-4.15,3.11,-0.06,-0.55,0.68,0.47,6
53477.0,298.6,49.242333,16.556333,97789.13,34.24,-4.03,3.17,-0.06,-0.55,0.68,0.47,6
53493.0,298.59,49.242333,16.556333,97789.49,34.24,-4.09,3.23,-0.12,-0.55,0.68,0.47,6
53509.0,298.56,49.242333,16.556333,97789.66,34.24,-4.15,3.17,-0.18,-0.55,0.68,0.47,6
53525.0,298.48,49.242333,16.556333,97790.02,34.24,-4.15,3.23,-0.12,-0.55,0.68,0.47,6
53541.0,298.53,49.242333,16.556333,97790.89,34.24,-4.15,3.11,-0.12,-0.55,0.68,0.47,6
53556.0,298.55,49.242333,16.556333,97790.4,34.24,-4.09,3.11,-0.18,-0.55,0.68,0.47,6
53571.0,298.55,49.242333,16.556333,97790.13,34.24,-4.03,3.11,-0.12,-0.55,0.68,0.47,6
53587.0,298.6,49.242333,16.556333,97790.06,34.24,-4.03,3.05,-0.06,-0.55,0.68,0.47,6
53603.0,298.63,49.242333,0.0,97789.52,34.24,-4.09,3.17,-0.12,-0.55,0.68,0.47,6
53618.0,298.59,49.242333,0.0,97789.12,34.24,-4.09,3.17,0.0,-0.55,0.68,0.47,6
53634.0,298.55,49.242333,0.0,97789.67,34.24,-4.09,3.17,-0.12,-0.55,0.68,0.48,6
53650.0,298.47,49.242333,0.0,97790.16,34.24,-4.09,3.17,-0.12,-0.55,0.68,0.47,6
53665.0,298.49,49.242333,0.0,97790.99,34.24,-3.91,3.17,-0.12,-0.55,0.68,0.47,6
53680.0,298.47,49.242333,0.0,97790.79,34.24,-3.97,3.17,-0.12,-0.55,0.68,0.47,6
53695.0,298.44,49.242333,0.0,97791.02,34.24,-4.03,3.17,-0.06,-0.55,0.68,0.47,6
53711.0,298.43,49.242333,0.0,97791.36,34.24,-4.09,3.23,-0.06,-0.55,0.68,0.48,6
53727.0,298.54,49.242333,0.0,97791.45,34.24,-4.09,3.23,-0.06,-0.55,0.68,0.47,6
53743.0,298.4,49.242333,0.0,97790.22,34.24,-4.15,3.23,-0.24,-0.55,0.68,0.47,6
53759.0,298.42,49.242333,0.0,97791.89,34.24,-4.09,3.17,-0.06,-0.55,0.68,0.47,6
53774.0,298.53,49.242333,0.0,97791.63,34.24,-4.15,3.05,-0.18,-0.55,0.68,0.47,6
53790.0,298.53,49.242333,0.0,97790.36,34.24,-4.15,3.11,-0.12,-0.55,0.68,0.47,6
53806.0,298.56,49.242333,0.0,97790.31,34.24,-4.15,3.17,-0.06,-0.55,0.68,0.47,6
53822.0,298.52,49.242333,0.0,97790.01,34.24,-3.97,3.23,-0.12,-0.55,0.68,0.47,6
53837.0,298.53,49.242333,0.0,97790.5,34.24,-4.15,3.17,-0.18,-0.55,0.68,0.47,6
53853.0,298.55,49.242333,0.0,97790.38,34.24,-4.09,3.17,-0.06,-0.55,0.68,0.47,6
53869.0,298.56,49.242333,0.0,97790.12,34.24,-4.15,3.17,-0.12,-0.55,0.68,0.48,6
53885.0,298.59,49.242333,0.0,97789.99,34.24,-4.09,3.17,-0.18,-0.55,0.68,0.47,6
53901.0,298.47,49.242333,0.0,97789.66,34.24,-4.15,3.11,-0.18,-0.55,0.68,0.47,6
53917.0,298.44,49.242333,0.0,97791.02,34.24,-4.09,3.17,-0.12,-0.55,0.68,0.47,6
53932.0,298.42,49.242333,0.0,97791.41,34.24,-3.91,3.11,-0.12,-0.55,0.68,0.47,6
53947.0,298.41,49.242333,0.0,97791.62,34.24,-4.09,3.11,-0.12,-0.55,0.68,0.47,6
53963.0,298.37,49.242333,0.0,97791.8,34.24,-4.09,3.17,-0.12,-0.55,0.68,0.47,6
53979.0,298.45,49.242333,0.0,97792.2,34.24,-4.03,3.11,-0.12,-0.55,0.68,0.47,6
53995.0,298.47,49.242333,0.0,97791.25,34.24,-4.09,3.11,-0.06,-0.55,0.68,0.47,6
54011.0,298.48,49.242333,0.0,97791.05,34.24,-4.03,3.17,-0.24,-0.55,0.68,0.48,6
54027.0,298.48,49.242333,0.0,97790.89,34.24,-4.03,3.17,-0.12,-0.55,0.68,0.47,6
54043.0,298.54,49.242333,0.0,97790.97,34.24,-4.15,3.17,-0.06,-0.55,0.68,0.47,6
54058.0,298.57,49.242333,0.0,97790.19,34.24,-4.03,3.05,-0.12,-0.55,0.68,0.47,6
54074.0,298.52,49.242333,0.0,97789.93,34.24,-4.03,3.17,-0.12,-0.55,0.68,0.47,6
54090.0,298.48,49.242333,0.0,97790.48,34.24,-3.97,3.05,0.0,-0.55,0.68,0.47,6
54105.0,298.49,49.242333,0.0,97790.94,34.24,-4.15,3.17,-0.12,-0.55,0.68,0.47,6
54120.0,298.56,49.242333,0.0,97790.81,34.24,-4.15,3.3,-0.12,-0.55,0.68,0.47,6
54136.0,298.57,49.242333,16.556333,97790.02,34.24,-4.03,3.17,0.0,-0.55,0.68,0.47,6
54152.0,298.59,49.242333,16.556333,97789.91,34.24,-4.03,3.17,0.0,-0.55,0.68,0.47,6
54167.0,298.54,49.242333,16.556333,97789.7,34.24,-4.15,3.11,-0.06,-0.55,0.68,0.48,6
54182.0,298.46,49.242333,16.556333,97790.17,34.24,-4.03,3.17,-0.12,-0.55,0.68,0.48,6
54197.0,298.45,49.242333,16.556333,97791.19,34.24,-4.15,3.11,-0.12,-0.55,0.68,0.47,6
54213.0,298.43,49.242333,16.556333,97791.28,34.24,-4.15,3.11,-0.12,-0.55,0.68,0.47,6
54229.0,298.44,49.242333,16.556333,97791.45,34.24,-4.09,3.17,-0.12,-0.55,0.68,0.47,6
54244.0,298.42,49.242333,16.556333,97791.42,34.24,-4.03,3.17,0.06,-0.55,0.68,0.47,6
54260.0,298.51,49.242333,16.556333,97791.65,34.24,-4.09,3.23,-0.12,-0.55,0.68,0.47,6
54276.0,298.52,49.242333,16.556333,97790.62,34.24,-4.09,3.11,-0.06,-0.55,0.68,0.47,6
54291.0,298.55,49.242333,16.556333,97790.45,34.24,-4.15,3.23,-0.12,-0.55,0.68,0.48,6
54307.0,298.59,49.242333,16.556333,97790.07,34.24,-4.09,3.17,-0.12,-0.55,0.68,0.47,6
54323.0,298.57,49.242333,16.556333,97789.69,34.24,-4.09,3.17,0.0,-0.55,0.68,0.47,6
54339.0,298.6,0.15,16.556333,97789.91,34.24,-4.03,3.17,-0.06,-0.55,0.68,0.47,6
54355.0,298.55,0.15,16.556333,97789.54,34.24,-4.03,2.99,-0.06,-0.55,0.68,0.48,6
54370.0,298.58,0.15,16.556333,97790.11,34.24,-4.09,3.23,-0.12,-0.55,0.68,0.47,6
54386.0,298.6,0.15,16.556333,97789.81,34.24,-4.09,3.17,-0.06,-0.55,0.68,0.47,6
54402.0,298.55,0.15,16.556333,97789.54,34.24,-4.03,3.23,-0.12,-0.55,0.68,0.48,6
54418.0,298.53,0.15,16.556333,97790.14,34.24,-4.09,3.17,-0.12,-0.55,0.68,0.47,6
54434.0,298.5,0.15,16.556333,97790.34,34.24,-4.09,3.17,-0.12,-0.55,0.68,0.47,6
54450.0,298.51,0.15,16.556333,97790.75,34.24,-4.15,3.23,-0.12,-0.55,0.68,0.47,6
54466.0,298.59,0.15,16.556333,97790.55,34.24,-4.09,3.23,-0.12,-0.55,0.68,0.48,6
54482.0,298.51,0.15,16.556333,97789.66,34.24,-4.15,3.23,-0.24,-0.55,0.68,0.47,6
54498.0,298.58,0.15,16.556333,97790.62,34.24,-4.09,3.17,-0.12,-0.55,0.68,0.47,6
54514.0,298.54,0.15,16.556333,97789.76,34.24,-4.15,3.17,-0.06,-0.55,0.68,0.47,6
54530.0,298.46,0.15,16.556333,97790.28,34.24,-4.15,3.23,-0.18,-0.55,0.68,0.47,6
54546.0,298.44,0.15,16.556333,97791.13,34.24,-3.97,3.17,-0.18,-0.55,0.68,0.47,6
54561.0,298.51,0.15,16.556333,97791.38,34.24,-4.03,3.17,-0.18,-0.55,0.68,0.47,6
54577.0,298.59,0.15,16.556333,97790.54,34.24,-4.15,3.17,-0.18,-0.55,0.68,0.47,6
54593.0,298.55,0.15,16.556333,97789.68,34.24,-3.97,3.17,-0.12,-0.55,0.68,0.48,6
54609.0,298.53,0.15,16.556333,97790.09,34.25,-4.15,3.17,-0.06,-0.55,0.68,0.47,6
54625.0,298.49,0.15,16.556333,97790.34,34.25,-4.03,3.17,-0.18,-0.55,0.68,0.47,6
54640.0,298.6,49.242333,0.0,97790.82,34.24,-4.09,3.11,-0.12,-0.55,0.68,0.47,6
54655.0,298.62,49.242333,0.0,97789.58,34.24,-4.09,3.11,-0.18,-0.55,0.68,0.47,6
54671.0,298.68,49.242333,0.0,97789.29,34.24,-4.09,3.17,-0.06,-0.55,0.68,0.48,6
54687.0,298.63,49.242333,0.0,97788.62,34.24,-4.09,3.17,-0.18,-0.55,0.68,0.47,6
54703.0,298.57,49.242333,0.0,97789.17,34.24,-4.15,3.17,-0.12,-0.55,0.68,0.47,6
54719.0,298.61,49.242333,0.0,97789.84,34.24,-3.97,3.11,-0.12,-0.55,0.68,0.47,6
54735.0,298.7,49.242333,0.0,97789.38,34.24,-4.03,3.17,-0.12,-0.55,0.68,0.47,6
54751.0,298.64,49.242333,0.0,97788.35,34.25,-4.15,3.3,-0.06,-0.55,0.68,0.48,6
54767.0,298.59,49.242333,0.0,97789.04,34.25,-4.15,3.17,-0.18,-0.55,0.68,0.47,6
54783.0,298.58,49.242333,0.0,97789.61,34.25,-4.03,3.17,-0.18,-0.55,0.68,0.47,6
54799.0,298.58,49.242333,0.0,97789.78,34.25,-3.91,3.11,-0.12,-0.55,0.68,0.47,6
54815.0,298.57,49.242333,0.0,97789.81,34.25,-4.09,3.11,-0.12,-0.55,0.68,0.47,6
54830.0,298.6,49.242333,0.0,97789.94,34.25,-4.03,3.17,-0.12,-0.55,0.68,0.47,6
54846.0,298.64,49.242333,0.0,97789.52,34.25,-4.09,3.17,-0.06,-0.55,0.68,0.48,6
54862.0,298.56,49.242333,0.0,97789.0,34.25,-4.15,3.17,-0.06,-0.55,0.68,0.47,6
54878.0,298.62,49.242333,0.0,97789.98,34.25,-4.03,3.17,-0.06,-0.55,0.68,0.47,6
54894.0,298.6,49.242333,0.0,97789.3,34.25,-4.03,3.17,-0.12,-0.55,0.68,0.47,6
54910.0,298.63,49.242333,0.0,97789.52,34.25,-4.03,3.23,-0.06,-0.55,0.68,0.47,6
54926.0,298.63,49.242333,0.0,97789.16,34.25,-4.09,3.23,-0.24,-0.55,0.68,0.47,6
54942.0,298.64,49.242333,0.0,97789.12,34.25,-4.03,3.23,0.0,-0.55,0.68,0.47,6
54957.0,298.61,49.242333,0.0,97789.05,34.25,-4.09,3.17,-0.12,-0.55,0.68,0.47,6
54972.0,298.64,49.242333,0.0,97789.43,34.25,-4.21,3.23,-0.12,-0.55,0.68,0.47,6
54988.0,298.57,49.242333,0.0,97789.02,34.25,-4.09,3.17,0.0,-0.55,0.68,0.47,6
55004.0,298.56,49.242333,0.0,97789.91,34.25,-4.09,3.3,-0.18,-0.55,0.68,0.47,6
55020.0,298.58,49.242333,0.0,97790.03,34.25,-4.03,3.23,-0.12,-0.55,0.68,0.47,6
55036.0,298.54,49.242333,0.0,97789.82,34.25,-4.15,3.17,-0.06,-0.55,0.68,0.47,6
55051.0,298.54,49.242333,0.0,97790.25,34.25,-4.09,3.05,-0.06,-0.55,0.68,0.48,6
55066.0,298.47,49.242333,0.0,97790.26,34.25,-4.09,3.17,-0.12,-0.55,0.68,0.47,6
55082.0,298.42,49.242333,0.0,97791.09,34.25,-4.15,3.17,-0.12,-0.55,0.68,0.47,6
55098.0,298.37,49.242333,0.0,97791.66,34.25,-4.15,3.17,-0.12,-0.55,0.68,0.48,6
55114.0,298.37,49.242333,0.0,97792.23,34.25,-4.03,3.17,-0.12,-0.55,0.68,0.47,6
55129.0,298.37,49.242333,0.0,97792.23,34.25,-4.09,3.17,-0.12,-0.55,0.68,0.48,6
55145.0,298.42,49.242333,16.556333,97792.23,34.25,-4.15,3.23,-0.18,-0.55,0.68,0.47,6
55161.0,298.52,49.242333,16.556333,97791.59,34.25,-4.09,3.23,-0.12,-0.55,0.68,0.47,6
55177.0,298.48,49.242333,16.556333,97790.44,34.25,-3.97,3.11,-0.12,-0.55,0.68,0.47,6
55192.0,298.53,49.242333,16.556333,97790.95,34.25,-4.09,3.11,-0.12,-0.55,0.68,0.47,6
55207.0,298.56,49.242333,16.556333,97790.34,34.25,-4.09,3.17,-0.12,-0.55,0.68,0.47,6
55223.0,298.57,49.242333,16.556333,97789.96,34.25,-4.03,3.17,-0.12,-0.55,0.68,0.47,6
55239.0,298.52,49.242333,16.556333,97789.88,34.25,-4.09,3.23,-0.18,-0.55,0.68,0.47,6
55254.0,298.57,49.242333,16.556333,97790.46,34.25,-4.03,3.17,-0.18,-0.55,0.68,0.47,6
55270.0,298.59,49.242333,16.556333,97789.88,34.25,-4.03,3.17,-0.06,-0.55,0.68,0.47,6
55285.0,298.53,49.242333,16.556333,97789.63,34.25,-4.09,3.17,-0.12,-0.55,0.68,0.47,6
55301.0,298.46,49.242333,16.556333,97790.31,34.25,-3.97,3.17,-0.06,-0.55,0.68,0.47,6
55316.0,298.43,49.242333,16.556333,97791.13,34.25,-4.09,3.11,-0.06,-0.55,0.68,0.47,6
55332.0,298.38,49.242333,0.0,97791.52,34.25,-4.15,3.17,-0.12,-0.55,0.68,0.47,6
55348.0,298.42,49.242333,0.0,97792.13,34.25,-4.09,3.23,-0.12,-0.55,0.68,0.47,6
55364.0,298.43,49.242333,0.0,97791.68,34.25,-4.09,3.11,-0.12,-0.55,0.68,0.47,6
55379.0,298.5,49.242333,0.0,97791.52,34.25,-4.09,3.23,-0.12,-0.55,0.68,0.48,6
55395.0,298.46,49.242333,0.0,97790.68,34.25,-4.15,3.17,-0.18,-0.55,0.68,0.47,6
55411.0,298.44,49.242333,0.0,97791.12,34.25,-4.09,3.11,-0.12,-0.55,0.68,0.47,6
55427.0,298.47,49.242333,0.0,97791.41,34.25,-3.97,3.17,-0.12,-0.55,0.68,0.48,6
55443.0,298.5,49.242333,0.0,97791.04,34.25,-4.03,3.17,-0.18,-0.55,0.68,0.47,6
55459.0,298.6,49.242333,0.0,97790.7,34.25,-4.09,3.23,-0.12,-0.55,0.68,0.47,6
55475.0,298.54,49.242333,0.0,97789.49,34.25,-3.97,3.11,-0.06,-0.55,0.68,0.47,6
55491.0,298.54,49.242333,0.0,97790.2,34.25,-4.09,3.17,-0.12,-0.55,0.68,0.47,6
55507.0,298.6,49.242333,0.0,97790.23,34.25,-4.15,3.17,0.0,-0.55,0.68,0.47,6
55523.0,298.59,49.242333,0.0,97789.52,34.25,-4.09,3.36,-0.12,-0.55,0.68,0.47,6
55539.0,298.59,49.242333,0.0,97789.66,34.25,-4.03,3.11,-0.18,-0.55,0.68,0.47,6
55555.0,298.55,49.242333,0.0,97789.59,34.25,-4.03,3.17,-0.06,-0.55,0.68,0.47,6
55571.0,298.53,49.242333,0.0,97790.06,34.25,-4.09,3.11,-0.12,-0.55,0.68,0.47,6
55587.0,298.46,49.242333,0.0,97790.38,34.25,-4.15,3.23,-0.12,-0.55,0.68,0.48,6
55602.0,298.53,49.242333,0.0,97791.14,34.25,-3.97,3.17,-0.06,-0.55,0.68,0.47,6
55618.0,298.63,49.242333,0.0,97790.35,34.25,-4.09,3.23,-0.12,-0.55,0.68,0.47,6
55634.0,298.53,49.242333,0.0,97789.2,34.25,-4.09,3.11,-0.12,-0.55,0.68,0.47,6
55650.0,298.47,49.242333,0.0,97790.39,34.25,-4.03,3.17,-0.06,-0.55,0.68,0.47,6
55665.0,298.42,49.242333,0.0,97791.01,34.25,-4.09,3.23,-0.06,-0.55,0.68,0.47,6
55680.0,298.39,49.242333,0.0,97791.61,34.25,-4.03,3.23,-0.06,-0.55,0.68,0.47,6
55696.0,298.4,49.242333,0.0,97792.01,34.25,-4.09,3.11,-0.06,-0.55,0.68,0.47,6
55712.0,298.44,49.242333,0.0,97791.81,34.25,-4.15,3.3,-0.12,-0.55,0.68,0.48,6
55728.0,298.45,49.242333,0.0,97791.36,34.25,-4.09,3.23,-0.18,-0.55,0.68,0.47,6
55744.0,298.39,49.242333,0.0,97791.3,34.25,-4.03,3.23,-0.06,-0.55,0.68,0.47,6
55759.0,298.46,49.242333,0.0,97791.98,34.25,-4.09,3.17,-0.12,-0.55,0.68,0.47,6
55775.0,298.47,49.242333,0.0,97791.21,34.25,-4.09,3.23,-0.06,-0.55,0.68,0.47,6
55791.0,298.51,49.242333,0.0,97791.1,34.25,-4.03,3.23,-0.18,-0.55,0.68,0.47,6
55807.0,298.52,49.242333,0.0,97790.62,34.25,-4.03,3.11,-0.12,-0.55,0.68,0.47,6
55823.0,298.47,49.242333,0.0,97790.5,34.25,-4.09,3.17,-0.06,-0.55,0.68,0.47,6
55839.0,298.45,49.242333,0.0,97791.05,34.25,-4.03,3.3,-0.12,-0.55,0.68,0.48,6
55855.0,298.45,49.242333,0.0,97791.31,34.25,-4.03,3.17,-0.18,-0.55,0.68,0.48,6
55871.0,298.41,49.242333,0.0,97791.34,34.25,-4.09,3.11,-0.12,-0.55,0.68,0.47,6
55886.0,298.34,49.242333,0.0,97791.77,34.25,-4.15,3.3,-0.12,-0.55,0.68,0.48,6
55902.0,298.3,49.242333,0.0,97792.58,34.25,-4.09,3.17,0.0,-0.55,0.68,0.47,6
55918.0,298.36,49.242333,0.0,97793.01,34.25,-4.03,3.17,-0.06,-0.55,0.68,0.47,6
55934.0,298.45,49.242333,0.0,97792.34,34.25,-4.09,3.11,-0.12,-0.55,0.68,0.48,6
55949.0,298.42,49.242333,0.0,97791.26,34.25,-4.09,3.17,-0.12,-0.55,0.68,0.47,6
