Time [ms],Altitude [m],Latitude [°],Longitude [°],NumSatellites[x],HDOP[x],valid[x],Pressure[hPa],Temp[°C],Battery[V],gX[°],gY[°],gZ[°],acX[ms^2],acY[ms^2],acZ[ms^2],State[x]
993552,376.23,49.798488,16.694623,10,10,1,96885.05,32.54,8.22,,,,,,,1
994467,376.49,49.798488,16.694623,10,10,1,96885.05,32.54,8.22,,,,,,,1
995490,376.15,49.798488,16.694623,10,10,1,96885.05,32.54,8.22,,,,,,,1
995794,376.15,49.798488,16.694623,10,10,1,96884.59,32.55,8.22,,,,,,,1
995998,376.15,49.798566,16.694623,10,10,1,96884.59,32.55,8.22,,,,,,,1
996516,376.31,49.798566,16.694623,10,10,1,96884.59,32.55,8.22,,,,,,,1
997538,376.29,49.798566,16.694623,10,10,1,96884.59,32.55,8.22,,,,,,,1
998364,376.39,49.798566,16.694623,10,10,1,96884.59,32.55,8.22,,,,,,,1
999384,376.70,49.798566,16.694623,10,10,1,96884.59,32.55,8.22,,,,,,,1
1000406,376.65,49.798566,16.694623,10,10,1,96884.59,32.55,8.22,,,,,,,1
1001037,376.65,49.798650,16.694615,10,10,1,96884.59,32.55,8.22,,,,,,,1
1001349,376.31,49.798650,16.694615,10,10,1,96884.59,32.55,8.22,,,,,,,1
1002454,376.31,49.798650,16.694615,10,10,1,96884.59,32.55,8.22,,,,,,,1
1003477,376.52,49.798650,16.694615,10,10,1,96884.59,32.55,8.22,,,,,,,1
1004610,376.51,49.798650,16.694615,10,10,1,96884.59,32.55,8.22,,,,,,,1
1005525,376.49,49.798650,16.694615,10,10,1,96884.59,32.55,8.22,,,,,,,1
1006141,376.49,49.798650,16.694615,10,10,1,96884.69,32.57,8.22,,,,,,,1
1006340,376.49,49.798713,16.694630,10,10,1,96884.69,32.57,8.22,,,,,,,1
1006467,376.43,49.798713,16.694630,10,10,1,96884.69,32.57,8.22,,,,,,,1
1007574,376.38,49.798713,16.694630,10,10,1,96884.69,32.57,8.22,,,,,,,1
1008340,376.57,49.798713,16.694630,10,10,1,96884.69,32.57,8.22,,,,,,,1
1009620,376.43,49.798713,16.694630,10,10,1,96884.69,32.57,8.22,,,,,,,1
1010440,376.72,49.798713,16.694630,10,10,1,96884.69,32.57,8.22,,,,,,,1
1010951,376.72,49.798778,16.694635,10,10,1,96884.69,32.57,8.22,,,,,,,1
1011466,376.44,49.798778,16.694635,10,10,1,96884.69,32.57,8.22,,,,,,,1
1012593,376.21,49.798778,16.694635,10,10,1,96884.69,32.57,8.22,,,,,,,1
1013513,376.33,49.798778,16.694635,10,10,1,96884.69,32.57,8.22,,,,,,,1
1014539,376.11,49.798778,16.694635,10,10,1,96884.69,32.57,8.22,,,,,,,1
1015507,376.37,49.798778,16.694635,10,10,1,96884.69,32.57,8.22,,,,,,,1
1015694,376.37,49.798778,16.694635,10,10,1,96888.16,32.58,8.22,,,,,,,1
1016076,376.37,49.798866,16.694621,10,10,1,96888.16,32.58,8.22,,,,,,,1
1016585,376.51,49.798866,16.694621,10,10,1,96888.16,32.58,8.22,,,,,,,1
1017403,376.58,49.798866,16.694621,10,10,1,96888.16,32.58,8.22,,,,,,,1
1018399,376.40,49.798866,16.694621,10,10,1,96888.16,32.58,8.22,,,,,,,1
1019448,376.19,49.798866,16.694621,10,10,1,96888.16,32.58,8.22,,,,,,,1
1020473,376.45,49.798866,16.694621,10,10,1,96888.16,32.58,8.22,,,,,,,1
1021087,376.45,49.798965,16.694610,10,10,1,96888.16,32.58,8.22,,,,,,,1
1021396,376.17,49.798965,16.694610,10,10,1,96888.16,32.58,8.21,,,,,,,1
1022520,376.41,49.798965,16.694610,10,10,1,96888.16,32.58,8.21,,,,,,,1
1023474,376.30,49.798965,16.694610,10,10,1,96888.16,32.58,8.21,,,,,,,1
1024571,376.28,49.798965,16.694610,10,10,1,96888.16,32.58,8.21,,,,,,,1
1025392,375.88,49.798965,16.694610,10,10,1,96888.16,32.58,8.21,,,,,,,1
1025798,375.88,49.798965,16.694610,10,10,1,96891.12,32.60,8.21,,,,,,,1
1027231,375.88,49.799043,16.694580,10,9,1,96891.12,32.60,8.21,,,,,,,1
1027548,375.48,49.799043,16.694580,10,9,1,96891.12,32.60,8.22,,,,,,,1
1027684,375.83,49.799043,16.694580,10,9,1,96891.12,32.60,8.22,,,,,,,1
1028437,375.80,49.799043,16.694580,10,9,1,96891.12,32.60,8.22,,,,,,,1
1029483,376.05,49.799043,16.694580,10,9,1,96891.12,32.60,8.22,,,,,,,1
1030404,376.04,49.799043,16.694580,10,9,1,96891.12,32.60,8.22,,,,,,,1
1030817,376.04,49.799105,16.694533,10,9,1,96891.12,32.60,8.22,,,,,,,1
1031427,376.32,49.799105,16.694533,10,9,1,96891.12,32.60,8.22,,,,,,,1
1032339,376.40,49.799105,16.694533,10,9,1,96891.12,32.60,8.22,,,,,,,1
1033490,376.33,49.799105,16.694533,10,9,1,96891.12,32.60,8.22,,,,,,,1
1034461,376.34,49.799105,16.694533,10,9,1,96891.12,32.60,8.22,,,,,,,1
1035357,376.52,49.799105,16.694533,10,9,1,96891.12,32.60,8.22,,,,,,,1
1035748,376.52,49.799105,16.694533,10,9,1,96887.88,32.62,8.22,,,,,,,1
1036037,376.52,49.799156,16.694468,10,10,1,96887.88,32.62,8.22,,,,,,,1
1036352,376.37,49.799156,16.694468,10,10,1,96887.88,32.62,8.22,,,,,,,1
1037475,376.67,49.799156,16.694468,10,10,1,96887.88,32.62,8.22,,,,,,,1
1039934,376.37,49.799156,16.694468,10,10,1,96887.88,32.62,8.22,,,,,,,1
1040236,376.50,49.799156,16.694468,10,10,1,96887.88,32.62,8.22,,,,,,,1
1040648,376.85,49.799156,16.694468,10,10,1,96887.88,32.62,8.22,,,,,,,1
1041059,376.85,49.799200,16.694390,10,9,1,96887.88,32.62,8.22,,,,,,,1
1041468,376.81,49.799200,16.694390,10,9,1,96887.88,32.62,8.22,,,,,,,1
1042410,376.60,49.799200,16.694390,10,9,1,96887.88,32.62,8.22,,,,,,,1
1043414,376.72,49.799200,16.694390,10,9,1,96887.88,32.62,8.22,,,,,,,1
1044435,376.24,49.799200,16.694390,10,9,1,96887.88,32.62,8.22,,,,,,,1
1045357,376.32,49.799200,16.694390,10,9,1,96887.88,32.62,8.22,,,,,,,1
1045694,376.32,49.799200,16.694390,10,9,1,96883.01,32.62,8.22,,,,,,,1
1046280,376.32,49.799231,16.694290,10,9,1,96883.01,32.62,8.22,,,,,,,1
1046394,376.15,49.799231,16.694290,10,9,1,96883.01,32.62,8.22,,,,,,,1
1047509,376.20,49.799231,16.694290,10,9,1,96883.01,32.62,8.22,,,,,,,1
1048533,376.35,49.799231,16.694290,10,9,1,96883.01,32.62,8.22,,,,,,,1
1049339,376.81,49.799231,16.694290,10,9,1,96883.01,32.62,8.22,,,,,,,1
1050581,376.91,49.799231,16.694290,10,9,1,96883.01,32.62,8.22,,,,,,,1
1050990,376.91,49.799251,16.694205,9,10,1,96883.01,32.62,8.22,,,,,,,1
1051502,377.15,49.799251,16.694205,9,10,1,96883.01,32.62,8.21,,,,,,,1
1052630,376.75,49.799251,16.694205,9,10,1,96883.01,32.62,8.21,,,,,,,1
1053656,377.06,49.799251,16.694205,9,10,1,96883.01,32.62,8.21,,,,,,,1
1054472,377.26,49.799251,16.694205,9,10,1,96883.01,32.62,8.21,,,,,,,1
1055497,377.46,49.799251,16.694205,9,10,1,96883.01,32.62,8.21,,,,,,,1
1055906,377.46,49.799251,16.694205,9,10,1,96871.32,32.63,8.21,,,,,,,1
1056043,377.46,49.799268,16.694086,9,10,1,96871.32,32.63,8.21,,,,,,,1
1056520,377.16,49.799268,16.694086,9,10,1,96871.32,32.63,8.21,,,,,,,1
1057546,377.31,49.799268,16.694086,9,10,1,96871.32,32.63,8.21,,,,,,,1
1058466,377.29,49.799268,16.694086,9,10,1,96871.32,32.63,8.21,,,,,,,1
1059390,377.27,49.799268,16.694086,9,10,1,96871.32,32.63,8.21,,,,,,,1
1060413,377.22,49.799268,16.694086,9,10,1,96871.32,32.63,8.21,,,,,,,1
1061027,377.22,49.799285,16.693991,9,10,1,96871.32,32.63,8.21,,,,,,,1
1061539,377.04,49.799285,16.693991,9,10,1,96871.32,32.63,8.22,,,,,,,1
1062362,377.39,49.799285,16.693991,9,10,1,96871.32,32.63,8.22,,,,,,,1
1063690,376.68,49.799285,16.693991,9,10,1,96871.32,32.63,8.22,,,,,,,1
1064507,376.96,49.799285,16.693991,9,10,1,96871.32,32.63,8.22,,,,,,,1
1065533,377.25,49.799285,16.693991,9,10,1,96871.32,32.63,8.22,,,,,,,1
1065859,377.25,49.799285,16.693991,9,10,1,96875.16,32.65,8.22,,,,,,,1
1065990,377.25,49.799321,16.693911,9,10,1,96875.16,32.65,8.22,,,,,,,1
1066421,377.13,49.799321,16.693911,9,10,1,96875.16,32.65,8.22,,,,,,,1
1067580,377.04,49.799321,16.693911,9,10,1,96875.16,32.65,8.22,,,,,,,1
1068363,376.87,49.799321,16.693911,9,10,1,96875.16,32.65,8.22,,,,,,,1
1069525,376.75,49.799321,16.693911,9,10,1,96875.16,32.65,8.22,,,,,,,1
1070366,376.92,49.799321,16.693911,9,10,1,96875.16,32.65,8.22,,,,,,,1
1070970,376.92,49.799363,16.693823,9,10,1,96875.16,32.65,8.22,,,,,,,1
1071493,377.04,49.799363,16.693823,9,10,1,96875.16,32.65,8.22,,,,,,,1
1072698,377.12,49.799363,16.693823,9,10,1,96875.16,32.65,8.22,,,,,,,1
1073541,377.27,49.799363,16.693823,9,10,1,96875.16,32.65,8.22,,,,,,,1
1074543,377.07,49.799363,16.693823,9,10,1,96875.16,32.65,8.22,,,,,,,1
1075523,377.05,49.799363,16.693823,9,10,1,96875.16,32.65,8.22,,,,,,,1
1075878,377.05,49.799363,16.693823,9,10,1,96877.04,32.63,8.22,,,,,,,1
1076004,377.05,49.799393,16.693756,9,10,1,96877.04,32.63,8.22,,,,,,,1
1076592,377.00,49.799393,16.693756,9,10,1,96877.04,32.63,8.21,,,,,,,1
1077411,376.95,49.799393,16.693756,9,10,1,96877.04,32.63,8.21,,,,,,,1
1078434,377.40,49.799393,16.693756,9,10,1,96877.04,32.63,8.21,,,,,,,1
1079561,377.18,49.799393,16.693756,9,10,1,96877.04,32.63,8.21,,,,,,,1
1080385,378.18,49.799393,16.693756,9,10,1,96877.04,32.63,8.21,,,,,,,1
1081096,378.18,49.799430,16.693660,9,10,1,96877.04,32.63,8.21,,,,,,,1
1081386,377.87,49.799430,16.693660,9,10,1,96877.04,32.63,8.22,,,,,,,1
1082531,377.43,49.799430,16.693660,9,10,1,96877.04,32.63,8.22,,,,,,,1
1083436,377.45,49.799430,16.693660,9,10,1,96877.04,32.63,8.22,,,,,,,1
1084584,377.32,49.799430,16.693660,9,10,1,96877.04,32.63,8.22,,,,,,,1
1085446,377.53,49.799430,16.693660,9,10,1,96877.04,32.63,8.22,,,,,,,1
1085706,377.53,49.799430,16.693660,9,10,1,96873.20,32.62,8.22,,,,,,,1
1085961,377.53,49.799463,16.693578,9,10,1,96873.20,32.62,8.22,,,,,,,1
1086432,377.19,49.799463,16.693578,9,10,1,96873.20,32.62,8.22,,,,,,,1
1087445,377.55,49.799463,16.693578,9,10,1,96873.20,32.62,8.22,,,,,,,1
1088356,377.23,49.799463,16.693578,9,10,1,96873.20,32.62,8.22,,,,,,,1
1089382,377.21,49.799463,16.693578,9,10,1,96873.20,32.62,8.22,,,,,,,1
1090832,377.02,49.799463,16.693578,9,10,1,96873.20,32.62,8.22,,,,,,,1
1091448,377.02,49.799448,16.693476,9,10,1,96873.20,32.62,8.22,,,,,,,1
1091653,378.20,49.799448,16.693476,9,10,1,96873.20,32.62,8.22,,,,,,,1
1092570,377.45,49.799448,16.693476,9,10,1,96873.20,32.62,8.22,,,,,,,1
1093385,377.58,49.799448,16.693476,9,10,1,96873.20,32.62,8.22,,,,,,,1
1094615,377.28,49.799448,16.693476,9,10,1,96873.20,32.62,8.22,,,,,,,1
1096664,377.66,49.799448,16.693476,9,10,1,96873.20,32.62,8.22,,,,,,,1
1096771,377.66,49.799448,16.693476,9,10,1,96870.54,32.60,8.22,,,,,,,1
1097174,377.66,49.799450,16.693343,9,10,1,96870.54,32.60,8.22,,,,,,,1
1097302,377.81,49.799450,16.693343,9,10,1,96870.54,32.60,8.22,,,,,,,1
1097438,378.22,49.799450,16.693343,9,10,1,96870.54,32.60,8.22,,,,,,,1
1098400,377.97,49.799450,16.693343,9,10,1,96870.54,32.60,8.22,,,,,,,1
1099439,378.00,49.799450,16.693343,9,10,1,96870.54,32.60,8.22,,,,,,,1
1100556,377.79,49.799450,16.693343,9,10,1,96870.54,32.60,8.22,,,,,,,1
1100863,377.79,49.799476,16.693288,9,10,1,96870.54,32.60,8.22,,,,,,,1
1101783,377.94,49.799476,16.693288,9,10,1,96870.54,32.60,8.22,,,,,,,1
1102618,377.94,49.799476,16.693288,9,10,1,96870.54,32.60,8.22,,,,,,,1
1103429,377.32,49.799476,16.693288,9,10,1,96870.54,32.60,8.22,,,,,,,1
1104446,377.31,49.799476,16.693288,9,10,1,96870.54,32.60,8.22,,,,,,,1
1105426,377.44,49.799476,16.693288,9,10,1,96870.54,32.60,8.22,,,,,,,1
1105764,377.44,49.799476,16.693288,9,10,1,96870.90,32.61,8.22,,,,,,,1
1106187,377.44,49.799483,16.693205,9,10,1,96870.90,32.61,8.22,,,,,,,1
1106496,377.52,49.799483,16.693205,9,10,1,96870.90,32.61,8.22,,,,,,,1
1107410,377.70,49.799483,16.693205,9,10,1,96870.90,32.61,8.22,,,,,,,1
1108557,377.51,49.799483,16.693205,9,10,1,96870.90,32.61,8.22,,,,,,,1
1109387,377.69,49.799483,16.693205,9,10,1,96870.90,32.61,8.22,,,,,,,1
1110589,377.76,49.799483,16.693205,9,10,1,96870.90,32.61,8.22,,,,,,,1
1111202,377.76,49.799508,16.693125,9,10,1,96870.90,32.61,8.22,,,,,,,1
1111507,377.89,49.799508,16.693125,9,10,1,96870.90,32.61,8.22,,,,,,,1
1112637,377.90,49.799508,16.693125,9,10,1,96870.90,32.61,8.22,,,,,,,1
1113362,377.86,49.799508,16.693125,9,10,1,96870.90,32.61,8.22,,,,,,,1
1114479,377.73,49.799508,16.693125,9,10,1,96870.90,32.61,8.22,,,,,,,1
1115403,377.72,49.799508,16.693125,9,10,1,96870.90,32.61,8.22,,,,,,,1
1115807,377.72,49.799508,16.693125,9,10,1,96867.94,32.58,8.22,,,,,,,1
1116012,377.72,49.799536,16.693021,9,10,1,96867.94,32.58,8.22,,,,,,,1
1116535,378.02,49.799536,16.693021,9,10,1,96867.94,32.58,8.22,,,,,,,1
1117379,378.07,49.799536,16.693021,9,10,1,96867.94,32.58,8.22,,,,,,,1
1118575,377.96,49.799536,16.693021,9,10,1,96867.94,32.58,8.22,,,,,,,1
1119460,377.96,49.799536,16.693021,9,10,1,96867.94,32.58,8.22,,,,,,,1
1120623,378.01,49.799536,16.693021,9,10,1,96867.94,32.58,8.22,,,,,,,1
1120932,378.01,49.799506,16.692906,9,10,1,96867.94,32.58,8.22,,,,,,,1
1121382,378.24,49.799506,16.692906,9,10,1,96867.94,32.58,8.22,,,,,,,1
1122572,378.07,49.799506,16.692906,9,10,1,96867.94,32.58,8.22,,,,,,,1
1123487,378.16,49.799506,16.692906,9,10,1,96867.94,32.58,8.22,,,,,,,1
1124382,378.07,49.799506,16.692906,9,10,1,96867.94,32.58,8.22,,,,,,,1
1125374,377.94,49.799506,16.692906,9,10,1,96867.94,32.58,8.22,,,,,,,1
1125848,377.94,49.799506,16.692906,9,10,1,96863.99,32.60,8.22,,,,,,,1
1126047,377.94,49.799505,16.692908,9,10,1,96863.99,32.60,8.22,,,,,,,1
1126450,378.22,49.799505,16.692908,9,10,1,96863.99,32.60,8.22,,,,,,,1
1127394,377.94,49.799505,16.692908,9,10,1,96863.99,32.60,8.22,,,,,,,1
1128406,378.04,49.799505,16.692908,9,10,1,96863.99,32.60,8.22,,,,,,,1
1129385,378.23,49.799505,16.692908,9,10,1,96863.99,32.60,8.22,,,,,,,1
1130453,378.26,49.799505,16.692908,9,10,1,96863.99,32.60,8.22,,,,,,,1
1130826,378.26,49.799496,16.692910,9,10,1,96863.99,32.60,8.22,,,,,,,1
1131386,378.21,49.799496,16.692910,9,10,1,96863.99,32.60,8.22,,,,,,,1
1132386,378.06,49.799496,16.692910,9,10,1,96863.99,32.60,8.22,,,,,,,1
1134452,378.07,49.799496,16.692910,9,10,1,96863.99,32.60,8.22,,,,,,,1
1134753,377.83,49.799496,16.692910,9,10,1,96863.99,32.60,8.22,,,,,,,1
1135526,378.13,49.799496,16.692910,9,10,1,96863.99,32.60,8.22,,,,,,,1
1135775,378.13,49.799496,16.692910,9,10,1,96866.84,32.62,8.22,,,,,,,1
1136376,378.13,49.799555,16.692935,9,11,1,96866.84,32.62,8.22,,,,,,,1
1136494,377.81,49.799555,16.692935,9,11,1,96866.84,32.62,8.22,,,,,,,1
1137618,377.75,49.799555,16.692935,9,11,1,96866.84,32.62,8.22,,,,,,,1
1138365,377.88,49.799555,16.692935,9,11,1,96866.84,32.62,8.22,,,,,,,1
1139465,378.12,49.799555,16.692935,9,11,1,96866.84,32.62,8.22,,,,,,,1
1140424,377.88,49.799555,16.692935,9,11,1,96866.84,32.62,8.22,,,,,,,1
1141104,377.88,49.799565,16.692930,9,10,1,96866.84,32.62,8.22,,,,,,,1
1141513,377.91,49.799565,16.692930,9,10,1,96866.84,32.62,8.22,,,,,,,1
1142381,378.12,49.799565,16.692930,9,10,1,96866.84,32.62,8.22,,,,,,,1
1143444,378.00,49.799565,16.692930,9,10,1,96866.84,32.62,8.22,,,,,,,1
1144364,378.25,49.799565,16.692930,9,10,1,96866.84,32.62,8.22,,,,,,,1
1145604,378.08,49.799565,16.692930,9,10,1,96866.84,32.62,8.22,,,,,,,1
1145784,378.08,49.799565,16.692930,9,10,1,96866.41,32.65,8.22,,,,,,,1
1145968,378.08,49.799573,16.692911,9,10,1,96866.41,32.65,8.22,,,,,,,1
1146430,377.82,49.799573,16.692911,9,10,1,96866.41,32.65,8.22,,,,,,,1
1147384,377.70,49.799573,16.692911,9,10,1,96866.41,32.65,8.22,,,,,,,1
1148592,378.04,49.799573,16.692911,9,10,1,96866.41,32.65,8.22,,,,,,,1
1149383,378.03,49.799573,16.692911,9,10,1,96866.41,32.65,8.22,,,,,,,1
1150400,377.94,49.799573,16.692911,9,10,1,96866.41,32.65,8.22,,,,,,,1
1150937,377.94,49.799548,16.692893,9,10,1,96866.41,32.65,8.22,,,,,,,1
1151403,378.05,49.799548,16.692893,9,10,1,96866.41,32.65,8.22,,,,,,,1
1152572,378.05,49.799548,16.692893,9,10,1,96866.41,32.65,8.22,,,,,,,1
1153385,378.20,49.799548,16.692893,9,10,1,96866.41,32.65,8.22,,,,,,,1
1154417,378.22,49.799548,16.692893,9,10,1,96866.41,32.65,8.22,,,,,,,1
1155388,377.99,49.799548,16.692893,9,10,1,96866.41,32.65,8.22,,,,,,,1
1155724,377.99,49.799548,16.692893,9,10,1,96868.36,32.66,8.22,,,,,,,1
1155965,377.99,49.799543,16.692920,9,10,1,96868.36,32.66,8.22,,,,,,,1
1156485,377.99,49.799543,16.692920,9,10,1,96868.36,32.66,8.21,,,,,,,1
1157491,377.99,49.799543,16.692920,9,10,1,96868.36,32.66,8.21,,,,,,,1
1158522,378.47,49.799543,16.692920,9,10,1,96868.36,32.66,8.21,,,,,,,1
1160657,378.09,49.799543,16.692920,9,10,1,96868.36,32.66,8.21,,,,,,,1
1161173,377.89,49.799543,16.692920,9,10,1,96868.36,32.66,8.21,,,,,,,1
1161477,377.89,49.799535,16.692936,9,10,1,96868.36,32.66,8.21,,,,,,,1
1161604,377.71,49.799535,16.692936,9,10,1,96868.36,32.66,8.22,,,,,,,1
1162387,377.88,49.799535,16.692936,9,10,1,96868.36,32.66,8.22,,,,,,,1
1163633,377.75,49.799535,16.692936,9,10,1,96868.36,32.66,8.22,,,,,,,1
1164388,377.81,49.799535,16.692936,9,10,1,96868.36,32.66,8.22,,,,,,,1
1165475,378.02,49.799535,16.692936,9,10,1,96868.36,32.66,8.22,,,,,,,1
1165779,378.02,49.799535,16.692936,9,10,1,96865.90,32.68,8.22,,,,,,,1
1166117,378.02,49.799571,16.692976,6,14,1,96865.90,32.68,8.22,,,,,,,1
1166391,378.01,49.799571,16.692976,6,14,1,96865.90,32.68,8.20,,,,,,,1
1167390,377.74,49.799571,16.692976,6,14,1,96865.90,32.68,8.20,,,,,,,1
1168379,377.96,49.799571,16.692976,6,14,1,96865.90,32.68,8.20,,,,,,,1
1169377,377.68,49.799571,16.692976,6,14,1,96865.90,32.68,8.20,,,,,,,1
1170377,377.95,49.799571,16.692976,6,14,1,96865.90,32.68,8.20,,,,,,,1
1170844,377.95,49.799575,16.693013,9,10,1,96865.90,32.68,8.20,,,,,,,1
1171390,378.13,49.799575,16.693013,9,10,1,96865.90,32.68,8.21,,,,,,,1
1172540,377.92,49.799575,16.693013,9,10,1,96865.90,32.68,8.21,,,,,,,1
1173382,378.23,49.799575,16.693013,9,10,1,96865.90,32.68,8.21,,,,,,,1
1174486,378.16,49.799575,16.693013,9,10,1,96865.90,32.68,8.21,,,,,,,1
1175382,378.08,49.799575,16.693013,9,10,1,96865.90,32.68,8.21,,,,,,,1
1175804,378.08,49.799575,16.693013,9,10,1,96864.88,32.70,8.21,,,,,,,1
1176019,378.08,49.799573,16.693048,9,10,1,96864.88,32.70,8.21,,,,,,,1
1176532,378.14,49.799573,16.693048,9,10,1,96864.88,32.70,8.23,,,,,,,1
1177384,377.81,49.799573,16.693048,9,10,1,96864.88,32.70,8.23,,,,,,,1
1178584,378.30,49.799573,16.693048,9,10,1,96864.88,32.70,8.23,,,,,,,1
1179606,378.08,49.799573,16.693048,9,10,1,96864.88,32.70,8.23,,,,,,,1
1180414,378.08,49.799573,16.693048,9,10,1,96864.88,32.70,8.23,,,,,,,1
1180961,378.08,49.799565,16.693000,9,10,1,96864.88,32.70,8.23,,,,,,,1
1181552,378.11,49.799565,16.693000,9,10,1,96864.88,32.70,8.22,,,,,,,1
1182379,378.45,49.799565,16.693000,9,10,1,96864.88,32.70,8.22,,,,,,,1
1183703,378.03,49.799565,16.693000,9,10,1,96864.88,32.70,8.22,,,,,,,1
1184525,377.15,49.799565,16.693000,9,10,1,96864.88,32.70,8.22,,,,,,,1
1185444,376.76,49.799565,16.693000,9,10,1,96864.88,32.70,8.22,,,,,,,1
1185852,376.76,49.799565,16.693000,9,10,1,96880.32,32.76,8.22,,,,,,,1
1186000,376.76,49.799580,16.692988,9,10,1,96880.32,32.76,8.22,,,,,,,1
1186410,376.74,49.799580,16.692988,9,10,1,96880.32,32.76,8.22,,,,,,,1
1187467,376.92,49.799580,16.692988,9,10,1,96880.32,32.76,8.22,,,,,,,1
1188602,376.91,49.799580,16.692988,9,10,1,96880.32,32.76,8.22,,,,,,,1
1189750,376.67,49.799580,16.692988,9,10,1,96880.32,32.76,8.22,,,,,,,1
1190458,377.11,49.799580,16.692988,9,10,1,96880.32,32.76,8.22,,,,,,,1
1191010,377.11,49.799593,16.692961,9,10,1,96880.32,32.76,8.22,,,,,,,1
1191480,376.74,49.799593,16.692961,9,10,1,96880.32,32.76,8.22,,,,,,,1
1192559,377.06,49.799593,16.692961,9,10,1,96880.32,32.76,8.22,,,,,,,1
1193402,377.01,49.799593,16.692961,9,10,1,96880.32,32.76,8.22,,,,,,,1
1194554,376.85,49.799593,16.692961,9,10,1,96880.32,32.76,8.22,,,,,,,1
1195407,377.00,49.799593,16.692961,9,10,1,96880.32,32.76,8.22,,,,,,,1
1195783,377.00,49.799593,16.692961,9,10,1,96878.70,32.84,8.22,,,,,,,1
1196195,377.00,49.799608,16.692956,1,255,0,96878.70,32.84,8.22,,,,,,,1
1196607,376.97,49.799608,16.692956,1,255,0,96878.70,32.84,8.22,,,,,,,1
1197523,376.91,49.799608,16.692956,1,255,0,96878.70,32.84,8.22,,,,,,,1
1198653,376.94,49.799608,16.692956,1,255,0,96878.70,32.84,8.22,,,,,,,1
1199402,377.11,49.799608,16.692956,1,255,0,96878.70,32.84,8.22,,,,,,,1
1200494,376.90,49.799608,16.692956,1,255,0,96878.70,32.84,8.22,,,,,,,1
1201008,376.90,49.799623,16.692956,0,0,0,96878.70,32.84,8.22,,,,,,,1
1201519,376.80,49.799623,16.692956,0,0,0,96878.70,32.84,8.22,,,,,,,1
1202405,376.65,49.799623,16.692956,0,0,0,96878.70,32.84,8.22,,,,,,,1
1203464,376.52,49.799623,16.692956,0,0,0,96878.70,32.84,8.22,,,,,,,1
1204403,376.55,49.799623,16.692956,0,0,0,96878.70,32.84,8.22,,,,,,,1
1205614,376.50,49.799623,16.692956,0,0,0,96878.70,32.84,8.22,,,,,,,1
1205742,376.50,49.799623,16.692956,0,0,0,96881.20,32.90,8.22,,,,,,,1
1206126,376.50,49.799610,16.692953,0,0,0,96881.20,32.90,8.22,,,,,,,1
1206406,376.78,49.799610,16.692953,0,0,0,96881.20,32.90,8.22,,,,,,,1
1207394,376.46,49.799610,16.692953,0,0,0,96881.20,32.90,8.22,,,,,,,1
1208478,376.61,49.799610,16.692953,0,0,0,96881.20,32.90,8.22,,,,,,,1
1209538,376.66,49.799610,16.692953,0,0,0,96881.20,32.90,8.22,,,,,,,1
1210398,376.65,49.799610,16.692953,0,0,0,96881.20,32.90,8.22,,,,,,,1
1210944,376.65,49.799613,16.692953,0,0,0,96881.20,32.90,8.22,,,,,,,1
1211554,376.65,49.799613,16.692953,0,0,0,96881.20,32.90,8.22,,,,,,,1
1212837,376.65,49.799613,16.692953,0,0,0,96881.20,32.90,8.22,,,,,,,1
1213414,376.70,49.799613,16.692953,0,0,0,96881.20,32.90,8.22,,,,,,,1
1214423,376.76,49.799613,16.692953,0,0,0,96881.20,32.90,8.22,,,,,,,1
1215400,376.71,49.799613,16.692953,0,0,0,96881.20,32.90,8.22,,,,,,,1
1216214,376.71,49.799613,16.692953,0,0,0,96880.66,32.95,8.22,,,,,,,1
1216216,376.71,49.799613,16.692953,0,0,0,96880.66,32.95,8.22,,,,,,,1
1216666,376.64,49.799613,16.692953,0,0,0,96880.66,32.95,8.21,,,,,,,1
1217399,376.68,49.799613,16.692953,0,0,0,96880.66,32.95,8.21,,,,,,,1
1218420,376.79,49.799613,16.692953,0,0,0,96880.66,32.95,8.21,,,,,,,1
1219401,376.69,49.799613,16.692953,0,0,0,96880.66,32.95,8.21,,,,,,,1
1220769,376.71,49.799613,16.692953,0,0,0,96880.66,32.95,8.21,,,,,,,1
1220885,376.71,49.799613,16.692953,0,0,0,96880.66,32.95,8.21,,,,,,,1
1221402,376.80,49.799613,16.692953,0,0,0,96880.66,32.95,8.22,,,,,,,1
1222613,376.69,49.799613,16.692953,0,0,0,96880.66,32.95,8.22,,,,,,,1
1223638,376.81,49.799613,16.692953,0,0,0,96880.66,32.95,8.22,,,,,,,1
1224442,376.68,49.799613,16.692953,0,0,0,96880.66,32.95,8.22,,,,,,,1
1225406,376.77,49.799613,16.692953,0,0,0,96880.66,32.95,8.22,,,,,,,1
1225785,376.77,49.799613,16.692953,0,0,0,96880.06,32.96,8.22,,,,,,,1
1226225,376.77,49.799613,16.692953,0,0,0,96880.06,32.96,8.22,,,,,,,1
1226403,376.91,49.799613,16.692953,0,0,0,96880.06,32.96,8.22,,,,,,,1
1227734,376.81,49.799613,16.692953,0,0,0,96880.06,32.96,8.22,,,,,,,1
1228405,376.82,49.799613,16.692953,0,0,0,96880.06,32.96,8.22,,,,,,,1
1229578,376.73,49.799613,16.692953,0,0,0,96880.06,32.96,8.22,,,,,,,1
